App Name,App Store,App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Emotion,Device
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057490757,Japan,4.43,4,2018-01-04,redking2000,ナビはイマイチ,"地図としての機能はとても良いと思います。
正確かつ操作も直感的です。
ただ、ナビとして見ると、どうも最短距離を選択する志向が強くて、無意味に細い道を走らされるケースが多いように思います。
この辺りはYahoo!ナビの方が、ルート候補を選べたりして、高い評価をつけてます。
それでも、市街地に入ったらルートを確認しながら、ショートカットをさせようと思ってるなと思えば、指示に従わないことで回避できます。",Navi is not good,"I think the function as a map is very good. It is accurate and operation intuitive. However, as a navigator, it seems that there are many cases in which it is strongly oriented to select the shortest distance, and it runs a narrow road meaninglessly. In this area, Yahoo! Navi is better able to choose candidate routes, and has a high rating. Still, if you go into an urban area and think that you are going to do a shortcut while checking the route, you can avoid it by not obeying instructions.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057490712,Hong Kong,4.43,5,2018-01-04,lawchoi,Allow to switch the language,Please allow to switch the language of app independently to the phone language.,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057480022,USA,4.43,3,2018-01-04,Le0nidas09,CarPlay,We need CarPlay support! Just listening to directions doesnt cut it,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057477249,USA,4.43,5,2018-01-04,hierro38,Excelente,De mucha utilidad,Excellent,Very useful,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057441474,China,4.43,5,2018-01-04,全世界拉开,好像不能用,评论了估计也不能用，也是醉了。。,Does not seem to be used,"Comments can not be used to estimate, but also drunk. .",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057425607,USA,4.43,5,2018-01-04,realdriftwood,Really exceptionally dependable routing,"I have been using GPS in my vehicles since 2007, so I have dealt with a number of different systems for over ten years now, and I have spent lot of money on navigation systems installed in vehicles (eight different vehicles over that period). I still use a built-in system in my present vehicle. But increasingly—and since iPhone 5 and iPhone 6—I have been depending on Google Maps to route me to specific destinations, and using my car’s BlueTooth connection system to provide continuous directions through my car’s sound system. I have found it extremely reliable, and I certainly have appreciated that it is constantly updated and free. As most newer cars can connect with their owners’ smartphones now—and as most smartphones can be charged in the car—I highly recommend this application to everyone who has to do a lot of driving!",,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057424904,Thailand,4.43,5,2018-01-04,gorpor,Gman,นำทางดีมาก ขอบคุณครับ,Gman,Very nice thanks.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057406891,Japan,4.43,4,2018-01-04,重量は10kgまで,ちゃんと位置情報送ってますか？,リルートも早くて使いやすいと思います。据置型のナビとの大きな違いは、車速パルスを取らない点くらい？トンネルでロストするのは残念。コレが改善されたらなー、の思いを込めて星4つ！,Are you sending location information properly?,"I think Riruto is also fast and easy to use. The big difference from stationary navigation is that it does not take the vehicle speed pulse? Sorry to lose in the tunnel. I wish Kore was improved, I thought of four stars and four stars!",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057363958,Vietnam,4.43,1,2018-01-04,Thô mát môi,Không có cho apple watch,Mấy năm rồi không ra nổi aop cho apple watch,Not available for apple watch,A few years ago was not a good apple watch,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057345471,Turkey,4.43,2,2018-01-04,tegement,Make it faster,The app is slow to start. Do updates as much as they want it wont make it faster,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057336469,Netherlands,4.43,5,2018-01-04,Mrbabbel ,Fijne app,"Als koerier gebruik ik het dagelijks,enige wat ik nog mis zijn snelheidsaanduidingen,zodat ik weet hoe hard ik mag als ik een bord gemist heb",Fine app,"As a courier I use it every day, the only thing I still miss is speed indications, so I know how hard I can if I have missed a plate",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057334987,United Kingdom,4.43,1,2018-01-04,Nadeem.love,Down rated,No road speed limit. No speed camera alert. No over speeding warning,,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057333952,USA,4.43,3,2018-01-04,JetsetterFl,Contacts integration still missing....,Great app - but with a couple of blaring misses. No integration with Contacts seems like the biggest one - Waze does it so we know it can be done. Second would be the ability to give you the option to select Toll vs non toll road for each trip would be nice for us living in suburbs! Lastly - please show me the speed limits like Waze does...,,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057317588,Saudi Arabia,4.43,5,2018-01-04,أغيد,تطبيق ممتاز جدا,التطبيق ممتاز وانصح بتحميله,Very excellent application,The app is excellent and I recommend downloading it,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057308536,Russia,4.43,1,2018-01-04,Ilya_D.,Плохо,В некоторых городах даже дома не прорисованы.,bad,In some cities even houses are not drawn.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057295565,India,4.42,5,2018-01-04,ashish0singh,Without this iphone is nothing,This is a must have app,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057294252,USA,4.42,5,2018-01-04,Nick-in-queens,Why would you a gps,"So reliable what other app would beat it!!! 
Google maps has definitely come a long way, and it just gets better !!!",,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057260975,USA,4.42,5,2018-01-04,khafjawy,Thank you google maps,One of the most reliable navigation systems. Thank you google for making our life simple and save our time.,,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057252531,Italy,4.42,1,2018-01-04,Dr.melvin,Incompetenti!!!,"Non vedo, ancora e dopo 20 aggiornamenti, i luoghi salvati nelle mie mappe!!!!
Pheega dai!!!",Incompetent !!!,"I do not see, even after 20 updates, the places saved in my maps !!!! Pheega dai !!!",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057241447,Brazil,4.42,5,2018-01-04,MaskDeath,Muito bom e útil!,"Acho um App muito bom e de grande utilidade!
Gosto de usar sempre que preciso!",Very good and helpful!,I think it&#39;s a very good and very useful App! I like to use it whenever I need it!,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057221217,Ukraine,4.42,2,2018-01-04,maxim.chepak,Trouble with timetable public transport,"I see many people have trouble with public transport menu. First time i see that bug previous week. I hope u fix it in this update. But it’s only dreams. Trouble only on iphone in 11 IOS, ipad with 10 working gr8",,,sad,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057215006,USA,4.42,3,2018-01-04,UmfishSteve1,Used to love it but something changed,"When I had an Android, google maps was my staple navigation app. Upon switching to Apple, the stock map app just wouldn’t cut it and I redownloaded this tried and true app. However, as of recently, the app force closes itself within minutes of launching; which, for anyone who travels a lot, is a big let down and deal breaker for me. Hopefully future updates will address the force closing issue.",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057214639,China,4.42,4,2018-01-04,xhlpower,准备去国外用,下载一个，准备出国时用,Ready to go abroad,"Download one, ready to go abroad",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057199342,Spain,4.42,5,2018-01-04,Criss_fataa28,Me encanta! Muy buena app!,"Para mí,esta app es una de mis favoritas.Es muy útil,además.
La recomiendo!",I love! Very good app!,"For me, this app is one of my favorites. It&#39;s very useful, too. I recommend it!",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057194092,Spain,4.42,4,2018-01-04,oscmarcon,Buena aplicación,"Fantástica aplicación la mejor, pero le hace falta añadir radares y que no te lleve por carreteras de montaña intransitables.",Good application,"Fantastic application the best, but you need to add radars and do not take you on impassable mountain roads.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057189199,Sweden,4.42,3,2018-01-04,Bulan1977,Fart kameror,Saknar varningar av utsatta fartkameror.,Speed ​​cameras,Missing warnings of exposed speed cameras.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057181775,Turkey,4.42,5,2018-01-04,çözümmm,Hikaye,Hikaye,Story,Story,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057179201,Canada,4.42,1,2018-01-04,Makehamgompertz,App crashes,Today’s update has wrecked the app.  As soon as I try to navigate it just crashes.,,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057179125,Turkey,4.42,1,2018-01-04,esmerim 5,Harita Görünümü ve Güncellenmesi,Ülkemiz Haritası Güncel Değil Eski Bu Ne Zaman Güncellenecek  Ve Harita Net Değil Puslu Puslu,Map View and Update,Our Country Map is Out of Date Old This is When To Be Updated And The Map Is Not Clear Misty Misty,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057172814,USA,4.42,5,2018-01-04,Momma Doodle Bear,Love this Place!,"Energy is awesome. Owner is a delight, knowledgeable and very helpful!!! Totally recommend 😉",,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057171889,USA,4.42,3,2018-01-04,Rhzyak,Inconsistent,"The functionality may be there, but it's either hard, or redundant, or straight up confusing to use at times █ ""Satelite and Traffic"" shows as a legacy option in the sidebar, only pointing to the N E W location when tapped, It has been this way for almost a year, to my knowledge - Yet, ""Explore"" is redundant, but is fully functional both on the sidebar or the map itself █ ""Explore food and drinks"" is incomplete - usually, when trying to use it is because I want to go somewhere RIGHT NOW, so showing a ""closed"" and ""closing soon"" advices on the cards would be incredibly useful, rather than having to open each and every location █ the top-left ""back"" button is inconsistent, at least in ""Settings"", sometimes it may bring me back to the map, sometimes only one step back",,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057168206,United Kingdom,4.42,4,2018-01-04,Gtdckly,Say Goodbye to Other Sat Nav's,"All we need now is speed camera notification!! It does everything it says on the tin, routing can be a little 'different' at times but it works well I highly recommend.",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057164455,USA,4.42,2,2018-01-04,Toni Junior,Melhorando,Cadê a opção para navegação de motocicletas?,Improving,Where is the motorcycle navigation option?,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057155270,Turkey,4.42,5,2018-01-04,Tureko,Hayat kurtariyor.,Bazen tabelalar güncellenmemis olsa da nasil hareket edecegimi gayet iyi bulabiliyorum. Donus uyarilari ve tabela bilgilerini gostermesi mukemmel. Sadece iphone x te olan surekli navigasyonun kaymasi ve sureli yeni rota olusturmasi nedeniyle bir an once guncelleme gelmesini konusunda beklemedeyim. Ama google maps olmasa arabayi saga cekip kilitlerim o kadar isime yariyor. Tum gun mukemmel navigasyon sesini dinliyorum.,Saving life.,"Sometimes I can see how well I will move though the signboards have not been updated. It is perfect to display information on donus warnings and signage. I just wait for the iPhone to come up with a quick update due to the slipping of the navigation and the constant new route. But if there are no google maps, then the carpenter saga will be so tightly locked. I listen to the excellent navigation sound of the Tum gun.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057149976,Turkey,4.42,5,2018-01-04,Tır Şoförü,Tır navigasyon,Mrh ben Tır şoförüyüm bizim için de aynı proğram içinde büyük araç seçeneğini eklerseniz size teşekkürü bir borç biliriz. Bizim için çok önemli bu konu teşekkürler iyi çalışmalar,Car navigation,"Mrs I am thankful to you that if you add a large vehicle option in the same program for our truck driver. This topic is very important to us, thanks for your good work",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057118268,Switzerland,4.42,3,2018-01-04,Lamar de Vries,Apple Watch,Apple Watch?!?!?!? 😡,,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057111374,Finland,4.43,1,2018-01-04,Taantumus,Ei hyvä 😕 👎 0/5,"”Uudistuksesta” huolimatta edelleen epäselvä kartta: vaaleat tiet vaalealla pohjalla. Yleiskuvaa alueesta vaikea saada, kun on zoomattava niin lähelle, että edes vähän pienemmätkin tiet näkyvät.

Nyt on lisätty ihmeellisiä pätkiviä erivärisiä viivoja teihin !!! MITÄ???

Satelliittikuvat kaipaisivat jo päivitystä.

Tyrkyttää kokoajan ravintoloita ym turhaa, joka vie näytöstä tilaa.

Parempi kartta appi löytyy, käytän sitä.",Not good 😕 👎 0/5,"Despite the &quot;reform&quot;, despite the still ambiguous map: the blurred roads on a light background. A general overview of the area is difficult to obtain when zoomed in so close that even a few smaller roads are visible. Now there are wonderful wondrous lines of different colors added to you !!! WHAT??? Satellite images would already have been updated. It will poison full restaurants and so on, which will take space for the screen. A better map app is found, I use it.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057111355,Switzerland,4.42,1,2018-01-04,-- A.B.,Please add..,"- Support for Apple CarPlay!!!
- Radar database with customizable alerts",,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057098338,Brazil,4.42,4,2018-01-04,FabioBranco,Falta no CarPlay,Poderia ser disponível para uso no CarPlay.,Missing CarPlay,It could be available for use on CarPlay.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057082527,Argentina,4.42,1,2018-01-04,Nickoiph,Apple Watch ?,Apple Watch?,,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057053659,Ukraine,4.42,5,2018-01-04,Shany9493,Классс,Молодцы,classes,Well done,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057018609,United Arab Emirates,4.42,1,2018-01-04,Lord-of-kings,Apple watch,Please make google map available on apple watch,,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2057002333,Turkey,4.42,5,2018-01-04,hiko 68,İstem dışı kapanma,Uygulama kendini navigasyon başlar başlamaz yada saniyeler içinde kapatıyor. Son güncellemeden sonra başladı.,Inadvertent closure,"The application itself closes in the beginning of the navigation, not in the beginning. It started after the last update.",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056993652,China,4.42,5,2018-01-04,烈火铸就,好用不,奥运村长沙'按错了没人管家族式步枪吗丁啉呃呃呃呃呃嗯嗯好的好的呢么么哒哒哒哒哒哒哒哒'啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,Not easy to use,Olympic village sand &#39;pressed the wrong nobody tube family rifle domperidone uh uh uh uh uh uh uh uh uh huh uh huh Ah ah ah ah ah ah ah ah ah ah,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056985105,USA,4.42,3,2018-01-04,DanielleG17,Freezing/Delays,"On several occasions in the most recent app update I’ve noticed that sometimes the auditory directions won’t come on, or there is a delayed response. It’s concerning that I have to constantly check the directions on my phone while I’m driving, when this happens. Additionally, I experienced Google Maps attempting to reroute me several times while I was on a major expressway and following the directions exactly. It’s almost as though it’s struggling to track my exact location as on my move. I love Google Maps, and hope adjusts are made soon, as I much prefer it to Apple’s.",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056976554,United Kingdom,4.42,5,2018-01-04,oranji dave,Google maps are brilliant,As driver I recommend google maps easy to use and the street maps are great also.,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056875305,USA,4.42,5,2018-01-04,Crybaby5920,Amazing,It is awesome. Best app ever,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056838984,Thailand,4.42,5,2018-01-04,168 Modern Design,Happy Happy,Thanks,,,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056823595,France,4.42,1,2018-01-04,chokrichokri,Google Maps,Application carrément merdique crash au démarrage depuis plusieurs jour sans correctif. Bravo à l’équipe,Google Maps,Applying crappy crash on startup for several days without fix. Congratulations to the team,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056711136,USA,4.42,4,2018-01-04,"Yuriy, CA",One big issue,"Hi, love the app, thank you so much for making it so good.
One issue I want to mention: when I put multiple destinations - I cannot see total mileage .... that is so frustrating - I do 2,3 destinations all the time and I see the mileage only to the first one. 
Please help!!",,,meh,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056707858,Turkey,4.42,1,2018-01-04,Yeter artık @@,Süre hesaplaması çok kötü,5 dakikalık mesafeyi 25 dakika gösteriyor. Başka bir yola girdi isem kafayı yiyor ve yeni rota oluşturamıyor. Sanki arabam yan yan gidiyor gibi yapıyor. Yani bir türlü alışamadım. Yandexime geri döneceğim,Time calculation too bad,"The 5-minute distance is 25 minutes. I entered another road and it is getting dizzy and I can not create a new route. I feel like my car is going to the side. I mean, I did not get used to it. I will return to Yandexime",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056693182,Nigeria,4.42,5,2018-01-04,walengy,The Map,It contains all the necessary locations and places you want to get to....,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056681025,China,4.42,5,2018-01-04,猛扎扎,赞赞赞,是要评论了才能用吗.？？？？？？啊啊啊啊啊啊啊啊啦啦啦啦啦啦啦啦绿萝闷闷EXOEXO饿呢爷爷么么,Like this,Is it useful to comment? ? ? ? ? ? Ah ah ah ah ah ah ah ah la la la la la la la la green Luochuan boring EXOEXO hungry grandpa it,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056658440,China,4.42,5,2018-01-04,牛怒960311,看了评论才知道,你饿了可以这个1我亚瑟听哦无锡坡跟口语考试的时候给我说一声对不起对不起啊老婆老婆大人我爱你我爱你老婆么么哒嘛我现在的人在一起就是缘分了，你是哪里来的自信一点都不好看啊你不理我我就告诉你们一个月多少钱一个月多少钱呢你干嘛呢啊啊啊啊我的意思就是想看看你吗我在这里的人都是自私一点点而已嘛，我也有自己的事情自己做啊我现在就开始上班吗今天休息？你不上班的地方吗今天下午就去洗脸洗脚去哪里上班了，！。！你要多少:,Read comments before I know,"I am hungry you can 1 I Arthur listen Oh Wuxi slope test with the spoken time to say sorry I&#39;m sorry ah wife wife adults I love you I love your wife Mody what I now people together is the fate of you Where do you come from? Confidence is not good at all. You ignore me. I tell you how much a month How much is a month? What are you doing? Aaaa ah, I mean, want to see you? Is selfish a little bit Well, I also have their own thing to do ah I now go to work today rest? You do not go to work this afternoon go to the wash your feet where to go to work ,! . ! How much do you want:",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056651533,China,4.42,5,2018-01-04,臧晟晖,衣服啦老婆后给我的普通合理肯,剃头和微信公众我何炅工地送你系咯瑞泽前倨后恭这里你们您你我坡跟鞋容易你几点去不肯哈哦怕了吧人民公社这名字你的体力投鼠忌器吉林省为什么欢迎新民主我民俗怕不够二中一个缺个命定你活泼哦岁,"Clothes, my wife gave me the general reasonable Ken","Shaved head and WeChat public I HeGuo site to send you Department of slightly Ruijie ago 倨 after Christine you here you I I wedge shoes easy to do when you are not willing to ha Oh afraid of the name of the people commune your physical cast hate Jilin Province Why welcome new Democracy I am afraid of not enough folk Second, a lack of lively life Oh you",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056579128,India,4.42,5,2018-01-04,sai kgp,T,I love this app,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056571451,China,4.30.0,4,2018-01-04,就开始考试快克基督教都考,无法加载,无法加载,Unable to load,Unable to load,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056546643,Egypt,4.42,5,2018-01-04,fathysalama,So benfit gied****,So good one,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056544155,Saudi Arabia,4.42,5,2018-01-04,Bb102099,لاو تحوطو افضل امكن,بس,Lao people are best protected,Yes,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056512149,China,4.42,5,2018-01-04,陈默默y yu u i i i ju h g,可以用吗,可以用吗,Is it usable,Is it usable,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056472442,China,4.42,5,2018-01-04,飘h f,打不开啊，是国内不给用？,打不开，是国内不给用？,"Can not open ah, is not used to domestic?","Can not open, is not to use domestic?",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056466613,Jamaica,4.42,5,2018-01-04,shaun5ive,Google maps,Nice and easy to use just wish it work with seri so I could just speak to it and tell it where I’m heading hmmm wait if speech optional on google maps? Oh well it’s still fun and nice to use,,,happy,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056458327,Spain,4.42,4,2018-01-04,Rossunk,Casi perfecta,Solo falta que pueda ver mis listas en la web,Almost perfect,I just need to be able to see my lists on the web,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056446544,Germany,4.42,1,2018-01-04,AnMiOetti,Nerviges Tracking,Zuviel Tracking,,,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056348651,China,4.42,4,2018-01-04,好信的人,用不了,真心用不了，打开白花花一片,Can not use it,"Really can not use, open a white flower",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056345869,India,4.42,1,2018-01-04,Adi Ak,Apps keeps crashing since most recent update.,Version 4.42 Constantly crashes.,,,angry,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056333292,China,4.42,4,2018-01-04,一手2014,估计也不是评论完了才能用,反正是打不开,Estimation is not the end of the comment can be used,"Anyway, can not open",,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056302555,Spain,4.42,5,2018-01-04,Cureta,Excelente,Es un instrumento excelente para manejarse y ubicarse rápidamente en cualquier lugar del planeta,Excellent,It is an excellent instrument to handle and locate quickly anywhere on the planet,delighted,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056294142,Greece,4.42,2,2018-01-04,aaaris,Update,Το τελευταίο update καθόλου βολικό.,Update,The latest update is not at all convenient.,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056286617,China,4.42,1,2018-01-04,bell 哥,大陆不能用吗,？？？,Can not use the mainland?,？？？,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056248499,China,4.42,5,2018-01-04,castro_wang,Google map,评论试试看,Google map,Try it,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056241744,China,4.42,5,2018-01-04,Q 衣,不错,回顾爆米花回购骨科护理记录航空港国家科技部客户哭,Not bad,Recall popcorn repurchase orthopedic nursing record airport state Ministry of Science and Technology customers cry,,
Google Maps - GPS Navigation,iOS,Google Maps - GPS Navigation,iOS,585027354,2056231647,Italy,4.42,4,2018-01-04,GabriBaz,Vi è solo voce e questo è sufficiente ;,Si dovrebbe migliorare con la aggiunta di un Punto/Icona mobile che rappresenti e mostri. anche L’avanzamento del veicolo,There is only one voice and this is enough;,It should be improved by adding a mobile point / icon to represent and show. also the progress of the vehicle,meh,
